Unnamed: 0,left,right,none
9.0up4112231100010000,-0.13994164535871148,0.14622684575316391,0.0006167744733469289
10.0upright4111141100010000,-0.07725530557207991,0.02279762216599875,-0.15705680661607313
8.0upleft4114411100000000,-0.07657708199698579,-0.07127080873893607,-0.07725530557207991
1.0right2332222300000000,-2.613107920436011e-05,0.2482718870550452,0.01808376540197724
2.0downright1342112300000000,-0.008154901497332329,-0.0195889063452305,-0.0099597
1.0down1243113200000000,0.4015938099723957,-0.01999801,-0.0002709230352536717
1.0left2132222300010000,0.0840724733438826,0.024343000001490932,1.0256308595006716
noFood2131121300011000,0.05133346813191047,0.08275860343819097,-0.5911798255774505
8.0upright1421111210001000,0.010427907811674715,-0.029701,1.4885237906553646e-07
8.0downleft2134213100000000,-0.0069639999158736,-0.049076368843199686,-0.13079946303989226
1.0right1223322210000000,1.9435191515521464,0.0005664269465192476,0.005687135231732833
2.0upright1213321110000000,0.3231497058954469,0.002811005020723373,-0.11361512828387073
1.0left1144114100000000,1.0108054049366941,-0.1654862385499124,-0.1654862385499124
4.0left1243113200000000,0.2657650477967681,-0.0430211814574781,-0.5614829413845226
5.0upleft2233223200000000,0.039599462309472235,0.0016122719625844876,0.07823800599064358
10.0upleft4312231100000000,-0.03611036154380552,-0.08234926393662166,-0.10916598725279006
4.0up3421131200000000,-0.009655238267643312,-0.022901669120553515,-0.08549064435003349
1.0up2431121300000000,-0.006095425075610461,0.9667476780988856,-0.4796594773496933
1.0left1213321110000000,1.723428656882547e-06,1.176550246554612,-0.16548623854991235
4.0left4111411100100000,9.717991799655792e-05,-0.01,-0.029701
5.0downleft3114312101000000,5.673650650270153e-06,-0.0199,0.0023456460714392537
2.0downleft3123322200010000,0.0,0.0019092205978244465,0.0
1.0down3122232200010000,1.8454281715101983,9.339926756537045e-06,0.00623265769810286
2.0downright3121131200010000,0.4462956174381537,8.940351792879845e-05,-0.11361512828387073
1.0right1411141110000000,1.6337638364641964,-0.13994164535871148,-0.2299568541948447
4.0up4114411100000000,-0.03608069766682103,-0.030040233233658318,-0.0490099501
4.0down2332222300000000,0.2264362101992716,-0.003444670769738761,0.02136485407394373
1.0down3322232200000000,0.10557718235228143,0.012964221921433492,0.964041936657601
2.0downright3421131200000000,0.0869362996512164,-0.00012227151800471477,-0.029701
1.0right4411141100000000,0.6345779353522671,-0.03940399,-0.0199
4.0up4411141100000000,-0.2430992177416024,0.095158185615464,-0.2822694674017249
2.0upleft2233223200000000,0.1354138640663698,0.07486679822038787,0.27621659559422884
1.0up2332222300000000,0.01944006893150059,0.8515918276764279,0.041924031475195606
noFood1342112300001000,0.14977851102712936,-0.3902946285910364,-0.21770602653777926
13.0downright1141111400010000,0.00964301585859738,-0.1312541872310217,-0.09561792499119552
2.0downleft3223322200000000,0.03263078867131329,0.09386270992875237,0.02268935572385985
noFood4312231100001000,-0.1394630134196362,-0.0004993534782476285,-0.3223144938900533
5.0upleft4211321100100000,0.03361417361618866,-0.0199,0.0
4.0left3213322201000000,0.5559221363433275,4.617009694942486e-05,0.0022907514367740784
9.0left3121312100100000,2.629061865481193e-05,0.007546611015637391,-0.03940399
10.0downleft2114213101000000,0.0050433305035040964,-0.01,0.0008592657880183463
13.0downleft1114114101000000,0.009356407330757552,-0.1654862385499124,-0.1654862385499124
1.0up2132222300010000,0.0,0.8853539016883891,0.0016365022613629805
2.0upright2131121300010000,0.0,0.16122634235897895,-0.0199
9.0left4114411100000000,-0.5186598714487263,-0.017245740584159147,-0.5479563497335244
4.0left4213321100000000,-0.4182963545576902,0.0028941506850770106,-0.10077721200994262
5.0downleft3223322200000000,0.02278486881314457,0.004417361842131957,0.0009471914882757276
1.0left4312231100000000,-0.1006485504694013,0.8987264089535777,-0.4128487904557996
13.0downleft1243113200000000,0.0019890500294792407,-0.512264708544363,-0.0671734419944904
10.0downleft1342112300000000,-0.0019751347794361865,-0.107184018807867,-0.40111223476440144
2.0downleft3124312100000000,-0.011224134474937015,0.27770303707589306,-0.5351810342493178
1.0left4114411100000000,-0.5341192248302064,1.011762665714422,-0.4303987975228406
8.0downleft1243113200000000,0.0051077030337824,-0.18802023732887127,-0.13453567287990092
2.0downleft2332222300000000,0.2212848991184998,0.04225676781987378,0.10639957349235643
1.0down2431121300000000,0.4179862529923978,-0.20845983040351748,-0.11238554985820233
1.0left1243113200000000,0.9993720627157254,-0.0422807969483793,-0.4696230642237401
1.0left1213113201000000,1.0248699263434875,0.0038654550026789494,-0.6033221935779748
noFood1142112300011000,0.01890629256774311,-0.6412517023181081,0.08708261629904572
1.0left4213321100000000,-0.4857915219668658,0.17637275696853294,0.06563736465968982
4.0right4111141100010000,0.0,0.019552743801916184,-0.03940399
5.0downright3411131201000000,-0.10466174574128356,0.14248021572439767,7.277547306838437e-05
2.0downright3321232200100000,0.002478302447117477,0.028386767016622606,0.5216733315700932
5.0downright2312222301000000,6.58477533011519e-07,0.15315466970101965,5.857499372956223e-07
10.0downright1312112301000000,0.0012062565048039716,9.443841615038626e-07,-0.07725530557207991
9.0down1241113200100000,-0.0199,0.0,0.0002271549264719576
4.0down1233223210000000,3.910817164749984e-05,0.001741800996123723,0.5463067892559987
1.0down1223322210000000,0.010584885987744768,0.001089152896572763,1.4088496400323396
noFood1213321110001000,0.03007360137365512,0.16437773547475945,-0.6656231431100871
4.0up4111111100101000,0.7291584246262053,-0.0864827525163591,-0.09561792499119552
5.0upright4213321100000000,-0.04776342475062228,-0.0038964674783956025,-0.058428882291446674
9.0down1342112300000000,-0.008793236876605619,-0.16476769313250833,-0.07415348872752449
1.0up2233223200000000,0.06150716247105205,0.20349186265090924,0.9300854427806524
noFood1243113200001000,-0.1516482402937841,0.006712358026170453,-0.5439976736244486
4.0left1141114100100000,-0.0864827525163591,0.030308512421106187,-0.09561792499119552
5.0upleft1134213110000000,-0.06793465209301,0.14543245558813148,1.2379842413512504e-05
2.0upleft2133223200010000,0.003144197374397532,0.4244780705541345,0.024609278721991163
5.0upright1421131210000000,0.12993822882236708,-0.0864827525163591,0.0008437667598691676
4.0up3321232200100000,0.5896791231345598,9.706319460471907e-06,0.002850883907562616
1.0up2312222301000000,0.005659602313616393,0.023662397224508684,1.2999344456377888
2.0upleft2231223200100000,0.3641003799853246,0.0003954927816919447,0.00014573942789376015
10.0upleft1213321110000000,1.2270755540997758e-05,0.034041959491910856,-0.0490099501
4.0up3312232201000000,0.0026407083608739035,0.003606789015646626,0.4894869509349682
5.0upleft3221322200100000,0.16129421206511582,5.880094040918419e-05,4.592021644166594e-05
2.0upleft2213223201000000,0.12502437395136548,0.006686527340165402,0.3082301593472866
5.0downleft2133223200010000,0.024845340590987745,7.863448531958677e-05,0.16937149790106582
4.0left1223322210000000,1.662240441370959e-05,0.4815037692864567,0.0004456917009507753
10.0upleft1114411110000000,-0.13994164535871145,0.047187203339632805,-0.12247897700103202
2.0upleft3121312100100000,3.31060353979102e-05,0.02481822694297503,-0.058519850599
1.0left2114213101000000,0.0,-0.03940399,0.0062511319186396574
2.0upright2332222300000000,0.019110026425067168,0.2167920466096365,0.01531688188638405
5.0upright2431121300000000,-0.029089762713205312,0.02174785171873804,-0.058546856717296564
8.0upright3421131200000000,-0.06793465209301,-0.02668875128750057,-0.06239202243755682
5.0upright3322232200000000,0.0004722962245825492,0.0014767930216160942,0.02657288793187493
13.0downleft1213113201000000,0.0015793886764502649,4.780499361299814e-05,-0.029700999999999998
4.0left3124312100000000,-0.010854813384025858,0.010957169140386693,-0.5051613403997928
5.0downleft2134213100000000,-0.0077044923618931685,-0.01086998282957301,-0.4237508401543237
8.0downleft1144114100000000,0.006259850611191822,-0.10466174574128356,-0.10466174574128356
2.0upleft4213321100000000,-0.3754747866076381,0.09905141566439044,0.05082373616778013
1.0up4312231100000000,-0.4473165228376147,1.0416861377342694,-0.005962668856036665
noFood3322232200001000,0.17713751544270948,0.07365193122960682,0.040854901805361436
13.0upright3121131200010000,2.844978250762865e-07,0.005972216534122892,-0.09561792499119552
18.0upright1411141110000000,0.000946475212692218,-0.10466174574128356,-0.10466174574128356
1.0left3223322200000000,0.4606453901402458,0.07928019534036028,0.001882589895966116
2.0downleft2233223200000000,0.21738201370542715,0.018860549596057208,0.01306627109698362
1.0down2332222300000000,0.9452928389057642,0.04501319481696156,0.07512133258970022
4.0down1342112300000000,0.14201734208265104,-0.10140787685123233,-0.0907218232034486
5.0downleft1213113201000000,0.12682004227154806,0.0002738124368737597,-0.03940399
4.0left2133223200010000,0.004953347606677864,0.0022441966386610845,0.4854175771113325
2.0downleft1142112300010000,0.5238020753576411,-0.19027213177874144,0.053016992079366616
1.0left1332222310000000,0.0004689935181368548,1.4509408114953717,0.02085436036307374
noFood4213321100001000,0.02158211876638304,-0.33879387636227504,-0.31352461601477155
4.0left4114411100000000,-0.4900142537504345,0.08753853699542427,-0.5341192248302064
1.0right1342112300000000,-0.07407429477023904,0.8201465317491264,-0.1032478524835361
4.0right1441111400000000,-0.07725530557207991,0.019923137037660625,-0.10466174574128356
4.0up3223322200000000,0.056983073735059876,0.0004742283037631657,0.006320310084930644
1.0up3421131200000000,-0.21573808460803265,0.8158560607259354,-0.07720807793836193
1.0right3213322201000000,0.00013364053739360558,1.907779456476431,0.0006048602404767044
4.0right3122232200010000,2.815374517200797e-07,0.01871561593976085,3.4175886776378854e-05
10.0downright2131121300010000,0.00011359541824761448,0.000259753782038796,-0.01
9.0right1421131210000000,0.038475941705208204,-0.029701,0.0007676841927639357
10.0upright1411141110000000,0.033305768573353565,-0.13125418723102167,-0.09561792499119552
13.0upright4111141100010000,-0.0864827525163591,0.00957183159918812,-0.07725530557207991
2.0downleft2133223200010000,0.5571763860546026,0.0006958466166073839,0.04492568015820322
1.0down2132222300010000,1.039053339224876,7.638046881035253e-05,0.02025527108696625
2.0downright2131121300010000,0.24795392609666125,0.00047042045454674685,-0.029700999999999998
5.0downright1411111401000000,-0.09561792499119552,0.0773240375669657,-0.03940399
noFood1144114100001000,-0.6697643434407761,0.060481302277335815,-0.7292457404880058
4.0up3322232200000000,0.013817593150559124,0.004959535283586542,0.1253785743217692
18.0downright1441111400000000,-0.04839536701497775,-0.1265175858004694,-0.11361512828387073
4.0left3223322200000000,0.1096984066898088,0.012896148639030556,0.0026568261921436176
1.0down1141111400010000,1.4461690340251647,-0.06793465209301,-0.058519850599
10.0downleft1143113200010000,0.038766207848990215,-0.07725530557207991,0.0007690322938236265
9.0down1142112300010000,0.1109085156750359,-0.03940399,0.0005615635425845228
4.0down1332222310000000,0.0009322456438691619,0.004978569679247898,0.4743489959971031
5.0downleft2231223200100000,1.6928467714028407e-05,0.09480337556309444,1.0961880028029592e-07
2.0downleft1223322210000000,1.737134443400036e-05,0.028814899470559763,0.4751621067976964
noFood4411141100001000,-0.5806441222374374,-0.046899104840584134,-0.6851908268190479
noFood4114411100001000,-0.06532864962877448,-0.5940782453664013,-0.7526613141061316
9.0up4113321100010000,-0.15705680661607313,0.1571087811154649,0.0003626390305331346
4.0up3213322201000000,0.0011979709679662835,0.0007922792198598411,0.5828228393089434
1.0up2213223201000000,0.03646239635796834,0.03371086169863816,1.0251937448571702
2.0upleft2131213100100000,0.2847071441083577,1.810612202481197e-05,-0.029700999999999998
noFood3121312100101000,0.1506247578150839,0.004551563679285354,-0.6227633530764958
5.0upleft2114211101000010,2.8002777576022284e-06,-0.14854222890512436,0.15303099228802822
2.0upleft2133223100010010,0.0,4.534381699822589e-23,0.0016377123300727538
5.0upleft1223312210001000,5.613697037975408e-08,6.336990119910434e-09,0.003365435382252491
4.0up3122212200011000,1.5181366353784763e-06,0.0,0.0003891046679291549
9.0up1312211110001000,0.0004391459319843213,2.046546005876708e-09,-0.0199
10.0upleft4211121100101000,0.06409005609209711,-0.15705680661607313,1.654195748094373e-05
5.0upleft3213321201000010,0.0030895569084652967,0.0003395416434143388,0.2007696426415103
8.0upleft3121311100100010,0.011343200632743494,2.142163772897586e-06,-0.0199
13.0upleft1114111110001000,-0.0199,0.0025634689232922818,-0.03940399
10.0upleft4113311100011000,-0.27501966404214634,0.06275118820138853,0.0010293095537652148
9.0up4112231100020000,-0.0199,0.05199013292660724,8.836247247441809e-07
10.0upright4111141100020000,-0.01,0.0008433216963457592,-0.029700999999999998
9.0up4111141100010000,-0.03940399,0.08906498652630812,-0.06793465209301
4.0up3411131201000000,-0.07725530557207991,0.0023307530674208914,0.5293769383231236
5.0upleft3321232200100000,0.12405766123216888,8.607250052467473e-06,0.00019983903473433126
2.0upleft2312222301000000,0.06706487139865551,0.004148070087579436,0.4861007206861176
1.0left1312112301000000,1.1137371203205382,0.0003831720722059516,-0.4583149240331462
noFood1141111400011000,0.15200747083328653,-0.6945409740716953,-0.7526613141061316
1.0left2133223200010000,0.024821180658827696,0.008146326875225877,1.5926609936394924
noFood2132222300011000,0.14505948766601512,0.01266863607970543,0.029392810829736087
5.0downleft1312112101000010,0.18321530509537576,0.0001967478571506791,-0.0864827525163591
8.0downleft1241111200100010,-0.07725530557207991,0.01750612678144853,5.0393642790993215e-06
2.0downright3213322201000000,8.836948268974094e-05,0.32453020252000103,0.00034672838461356005
1.0down3121312100100000,0.00010905114529637889,1.4602107465901508,-0.09561792499119552
4.0down2114213101000000,0.006269361303920113,-0.0199,1.8542278608717317e-05
9.0down1114114101000000,0.008911852551063209,-0.058519850599,-0.06793465209301
2.0upleft4312231100000000,-0.1938684898206419,0.2085295187933241,-0.038303131417376166
1.0left3322232200000000,0.09244477831878746,0.9466788549616016,0.12390894566329175
5.0downleft1342112300000000,0.05125175709782532,-0.1715981429935448,-0.18419988751974825
8.0downright1312112301000000,0.0003541816653950822,2.4255262961222876e-07,-0.0199
5.0downleft1312112301000000,0.03727574912584485,0.0,-0.0199
8.0downleft1241113200100000,-0.01,0.0017515509470952028,0.0
5.0upright4111141100010000,-0.122478977001032,0.11197930130648394,-0.0490099501
4.0right3411131201000000,-0.07725530557207991,0.534673246040508,0.0002444568379360257
5.0downright2411121301000000,0.0,0.015496514159933753,9.299993611454928e-06
2.0downright2331222300100000,3.4658523785041434e-08,0.00035364335948763427,0.2680600083885478
1.0down2231223200100000,1.5727610081512185e-06,2.028951492779523,0.0005553641898607499
2.0downleft2131213100100000,0.0,0.047743749584884206,-0.0199
2.0upleft3213322201000000,0.5828408114650624,0.002419826553656692,0.0002667548970008567
1.0up3122232200010000,6.736963780193919e-05,1.9659390934138656,0.011680923875090362
noFood2312222301001000,0.1125750335362977,0.02661007424263974,0.021062370162064067
1.0down2131121100010010,1.9930366885214117,3.310445101461266e-05,-0.03940399
8.0upleft1213321110000000,1.671376379591046e-05,0.032811153777628464,-0.09561792499119552
5.0upleft4112231100010000,-0.1312541872310217,0.14485942063879842,0.005589026472536568
4.0up4111141100010000,-0.09561792499119552,0.3776969045443265,-0.029700999999999998
2.0upleft3312232201000000,0.4862093498498426,0.003866944859309501,0.026374681889929363
1.0up3121131200010000,0.0007092491205281017,1.215906570002113,-0.3105509141309221
4.0up1411141110000000,0.02104351446873549,-0.029701,-0.058519850599
2.0upleft4114411100000000,-0.4690944570448866,0.2555428502883385,-0.4417338614521361
10.0upleft4211321100100000,0.0,-0.0199,4.838480785318731e-07
5.0downleft1114114101000000,0.12359570670720932,-0.10466174574128356,-0.12247897700103202
10.0upright4112231100010000,-0.09561792499119552,0.046833855608477616,0.00018526362107084682
5.0upright3312232201000000,0.0005303400205307744,0.15717478811864594,0.025416078180200887
8.0upright3121131200010000,1.450816972809708e-05,0.007374247866217769,-0.03940399
13.0upright1411141110000000,0.007958654286313234,-0.11361512828387073,-0.1312541872310217
13.0downleft1141114100100000,-0.0864827525163591,0.006388923786826938,-0.07725530557207991
9.0right3411131201000000,-0.10466174574128356,0.00031849724733987487,0.012328496300530095
10.0downright2411121301000000,-0.2221786406008532,0.0511192426398927,4.355259221133383e-05
5.0downright2331222300100000,1.2879506370187434e-05,0.042747647455318345,0.1795501076079319
10.0downright1431121310000000,0.0415580329005652,-0.11361512828387073,9.13834789988068e-06
1.0left1114114101000000,1.33703217486849,-0.1312541872310217,-0.18209306240276912
5.0upleft4113321100010000,-0.12247897700103202,0.1724658987315642,0.011260311500938956
5.0downright2131121100010010,0.03933270975207705,0.0006924485426580595,-0.058519850599
4.0right1421111210001000,0.0,-0.03940399,0.008547713779644316
1.0right3321132200101000,0.0019077416448381626,0.003049145634125657,2.131144082721696
2.0downright2312221301000010,0.0,0.09757416761835608,0.0
5.0downright1312112302000000,3.6883136200306674e-05,0.02250018105165885,-0.0199
4.0left4113321100010000,-0.14854222890512436,0.0013360308105548038,0.4753953237802628
noFood2431121300001000,0.05579385908849655,-0.16041688181844505,-0.512670780378519
1.0right1322232210000000,1.4336696581612276,3.7268906610934305e-05,0.010264760213436969
2.0upright1312231110000000,0.2702545071635889,0.00015036138542516908,-0.029700999999999998
1.0up4211321100100000,1.98705815018157,-0.07725530557207991,0.00015704706786822287
noFood3213322201001000,0.01975795638434774,0.0019205764762245641,0.16180035707416607
5.0upleft3213322101000010,0.0030333988741604034,0.000218941900756726,0.1971935253244219
2.0upleft2213223202000000,0.07786533109038397,0.00614962498662505,0.6208405233580451
5.0upleft2131211100100010,0.11515240141067212,2.0664917366520047e-07,-0.03940399
4.0right3121131200010000,0.009431850934263679,1.523386488005712e-06,-0.01
5.0downleft2213223202000000,0.037606849606540114,3.212526619235482e-06,1.8541112467715546e-06
10.0downleft2131211100100010,0.0007529963190411686,6.311697407083718e-05,-0.03940399
13.0downleft1114111101000010,0.0156369695434547,-0.2452807127963673,-0.2452807127963673
noFood3421131200001000,0.056268882175785434,-0.03485713109948275,-0.5800467282710554
